Destination_Port,Flow_Duration,Total_Fwd_Packets,Total_Backward_Packets,Total_Length_of_Fwd_Packets,Total_Length_of_Bwd_Packets,Fwd_Packet_Length_Max,Fwd_Packet_Length_Min,Fwd_Packet_Length_Mean,Fwd_Packet_Length_Std,Bwd_Packet_Length_Max,Bwd_Packet_Length_Min,Bwd_Packet_Length_Mean,Bwd_Packet_Length_Std,Flow_Bytes_Sec,Flow_Packets_Sec,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Total,Fwd_IAT_Mean,Fwd_IAT_Std,Fwd_IAT_Max,Fwd_IAT_Min,Bwd_IAT_Total,Bwd_IAT_Mean,Bwd_IAT_Std,Bwd_IAT_Max,Bwd_IAT_Min,Fwd_PSH_Flags,Bwd_PSH_Flags,Fwd_URG_Flags,Bwd_URG_Flags,Fwd_Header_Length,Bwd_Header_Length,Fwd_Packets_Sec,Bwd_Packets_Sec,Min_Packet_Length,Max_Packet_Length,Packet_Length_Mean,Packet_Length_Std,Packet_Length_Variance,FIN_Flag_Count,SYN_Flag_Count,RST_Flag_Count,PSH_Flag_Count,ACK_Flag_Count,URG_Flag_Count,CWE_Flag_Count,ECE_Flag_Count,Down_Up_Ratio,Average_Packet_Size,Avg_Fwd_Segment_Size,Avg_Bwd_Segment_Size,Fwd_Avg_Bytes_Bulk,Fwd_Avg_Packets_Bulk,Fwd_Avg_Bulk_Rate,Bwd_Avg_Bytes_Bulk,Bwd_Avg_Packets_Bulk,Bwd_Avg_Bulk_Rate,Subflow_Fwd_Packets,Subflow_Fwd_Bytes,Subflow_Bwd_Packets,Subflow_Bwd_Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active_Mean,Active_Std,Active_Max,Active_Min,Idle_Mean,Idle_Std,Idle_Max,Idle_Min,Label
6279,228,3,1,43,6,31,6,14.33333333,14.43375673,6,6,6,0,110560,121900,76,80.4673847,161,1,228,114,159.8061325,227,1,0,0,0,0,0,0,0,0,0,60,20,13157.89474,4385.964912,6,31,11,11.18033989,125,0,0,0,0,1,0,0,0,0,13.75,14.33333333,6,0,0,0,0,0,0,3,43,1,6,980,0,2,20,0,0,0,0,0,0,0,0,BENIGN
80,115761970,17,15,432,1774,432,0,25.41176471,104.77539,1448,0,118.2666667,377.3190137,88828,23423,3734257.097,4890371.284,10201115,50,115761970,7235123.125,4621716.444,10240036,167,112474198,8033871.286,4335165.314,10240104,168,0,0,0,0,552,488,0.146853064,0.129576233,0,1448,66.84848485,264.701261,70066.75758,0,0,0,1,0,0,0,0,0,68.9375,25.41176471,118.2666667,0,0,0,0,0,0,17,432,15,1774,29200,939,1,32,48570.36364,31908.9572,144779,38759,10176349.55,61925.58051,10201115,10001288,BENIGN
80,81109386,10,1,232,0,168,0,23.2,51.34372189,0,0,0,0,2.860334808,0.135619323,8110938.6,15542933.83,40012322,6,81108714,9012079.333,16206326.75,40012322,6,0,0,0,0,0,0,0,0,0,344,40,0.123290293,0.012329029,0,168,19.33333333,47.31198836,2238.424242,0,1,0,0,0,0,0,0,0,21.09090909,23.2,0,0,0,0,0,0,0,10,232,1,0,-1,29200,6,0,3093651,4372563.073,6185520,1782,37365007.5,3743868.07,40012322,34717693,DoS slowloris
80,118905887,16,1,979,0,366,0,61.1875,132.1560788,0,0,0,0,8.23340227,0.142970213,7431617.938,24500000,97500000,3,119000000,7926346.667,25300000,97500000,3,0,0,0,0,0,0,0,0,0,516,40,0.134560201,0.008410013,0,366,54.38888889,125.7060712,15802.01634,0,1,0,0,0,0,0,0,0,57.58823529,61.1875,0,0,0,0,0,0,0,16,979,1,0,-1,29200,3,0,686059,737967.7495,1207881,164237,58600000,54900000,97500000,19800000,DoS Hulk
443,6064965,11,8,340,6580,183,0,30.90909091,63.10064111,1448,0,822.5,685.6579739,23856,163738,336942.5,1375999.411,5849782,10,6064965,606496.5,1842480.355,5849782,19,164662,23523.14286,42288.51077,108308,48,0,0,0,0,360,264,1.813695545,1.319051305,0,1448,346,578.5164329,334681.2632,0,0,0,1,0,0,0,0,0,364.2105263,30.90909091,822.5,0,0,0,0,0,0,11,340,8,6580,29200,119,3,32,215164,0,215164,215164,5849782,0,5849782,5849782,BENIGN
80,99970464,12,1,672,0,363,0,56,131.2935642,0,0,0,0,6.721985406,0.130038408,8330872,28600000,99100000,4,100000000,9087055.091,29900000,99100000,4,0,0,0,0,0,0,0,0,0,440,40,0.120035454,0.010002954,0,363,48,122.4726029,14999.53846,0,1,0,0,0,0,0,0,0,51.69230769,56,0,0,0,0,0,0,0,12,672,1,0,-1,29200,2,0,212547,0,212547,212547,99100000,0,99100000,99100000,DoS Hulk
53,74955,2,2,68,410,34,34,34,0,205,205,205,0,260151,203686,24985,43271.82534,74951,1,3,3,0,3,3,1,1,0,1,1,0,0,0,0,64,64,26.68267627,26.68267627,34,205,102.4,93.66055733,8772.3,0,0,0,0,0,0,0,0,1,128,34,205,0,0,0,0,0,0,2,68,2,410,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
80,54005032,7,1,210,0,168,0,30,61.32699243,0,0,0,0,3.888526536,0.148134344,7715004.571,11639706.64,30952442,3,54003452,9000575.333,12194126.06,30952442,3,0,0,0,0,0,0,0,0,0,224,40,0.129617551,0.018516793,0,168,23.33333333,54.73344499,2995.75,0,1,0,0,0,0,0,0,0,26.25,30,0,0,0,0,0,0,0,7,210,1,0,-1,29200,4,0,21609.5,26234.36869,40160,3059,17987271,11378012.16,30952442,9664192,DoS slowloris
80,232122,8,1,363,0,363,0,45.375,128.3398808,0,0,0,0,1563.832812,38.77271435,29015.25,69568.00023,200989,2,221907,31701,74692.70872,200989,2,0,0,0,0,0,0,0,0,0,312,40,34.46463498,4.308079372,0,363,36.3,114.7906791,13176.9,0,1,0,0,0,0,0,0,0,40.33333333,45.375,0,0,0,0,0,0,0,8,363,1,0,-1,29200,1,0,0,0,0,0,0,0,0,0,DoS Hulk
80,210,2,0,0,0,0,0,0,0,0,0,0,0,2,243131,210,0,210,210,210,210,0,210,210,0,0,0,0,0,0,0,0,0,64,0,9523.809524,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,242,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,117264,2,2,80,234,40,40,40,0,117,117,117,0,134486,175337,39088,67697.20581,117258,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,17.05553281,17.05553281,40,117,70.8,42.17463693,1778.7,0,0,0,0,0,0,0,0,1,88.5,40,117,0,0,0,0,0,0,2,80,2,234,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
80,48420693,8,1,211,0,168,0,26.375,57.74559352,0,0,0,0,4.357641061,0.185870946,6052586.625,9457836.302,24359068,4,47422256,6774608,9974643.185,24359068,4,0,0,0,0,0,0,0,0,0,264,40,0.165218618,0.020652327,0,168,21.1,52.12687513,2717.211111,0,1,0,0,0,0,0,0,0,23.44444444,26.375,0,0,0,0,0,0,0,8,211,1,0,-1,29200,4,0,519200.5,680863.9272,1000644,37757,15794097.33,9215917.621,24359068,6042234,DoS slowloris
53,149,2,2,88,120,44,44,44,0,60,60,60,0,50473,157424,49.66666667,79.96457549,142,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,64,64,13422.81879,13422.81879,44,60,50.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,63,44,60,0,0,0,0,0,0,2,88,2,120,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
443,115219,6,5,112,3757,112,0,18.66666667,45.72380853,1418,0,751.4,715.3109813,163977,242899,11521.9,21759.77478,52512,3,115219,23043.8,27500.0723,53231,3,53718,13429.5,26350.97425,52955,49,0,0,0,0,204,168,52.07474462,43.39562051,0,1418,322.4166667,574.8361756,330436.6288,0,0,0,1,0,0,0,0,0,351.7272727,18.66666667,751.4,0,0,0,0,0,0,6,112,5,3757,65535,332,1,32,0,0,0,0,0,0,0,0,BENIGN
139,63,3,1,4,4,4,0,1.333333333,2.309401077,4,4,4,0,37974,216119,21,30.31501278,56,3,63,31.5,40.30508653,60,3,0,0,0,0,0,1,0,0,0,96,32,47619.04762,15873.01587,0,4,2.4,2.19089023,4.8,0,1,0,0,1,0,0,0,0,3,1.333333333,4,0,0,0,0,0,0,3,4,1,4,302,302,0,32,0,0,0,0,0,0,0,0,BENIGN
80,45554097,7,1,211,0,168,0,30.14285714,61.3009749,0,0,0,0,4.631855616,0.175615379,6507728.143,14913776.5,40038698,3,45553253,7592208.833,16032019.49,40038698,3,0,0,0,0,0,0,0,0,0,224,40,0.153663456,0.021951922,0,168,23.44444444,54.72684696,2995.027778,0,1,0,0,0,0,0,0,0,26.375,30.14285714,0,0,0,0,0,0,0,7,211,1,0,-1,29200,4,0,19757,25522.31216,37804,1710,22657504.5,24580719.58,40038698,5276311,DoS slowloris
80,221667,8,1,315,0,315,0,39.375,111.369318,0,0,0,0,1421.050495,40.6014427,27708.375,64763.62008,187185,2,201760,28822.85714,69869.79492,187185,2,0,0,0,0,0,0,0,0,0,256,40,36.09017129,4.511271412,0,315,31.5,99.6117463,9922.5,0,1,0,0,0,0,0,0,0,35,39.375,0,0,0,0,0,0,0,8,315,1,0,-1,29200,1,0,0,0,0,0,0,0,0,0,DoS Hulk
80,67346439,9,1,221,0,168,0,24.55555556,54.29113904,0,0,0,0,3.281539504,0.14848595,7482937.667,10975167.98,24506166,4,67345465,8418183.125,11343073.68,24506166,4,0,0,0,0,0,0,0,0,0,312,40,0.133637355,0.014848595,0,168,20.09090909,49.56501699,2456.690909,0,1,0,0,0,0,0,0,0,22.1,24.55555556,0,0,0,0,0,0,0,9,221,1,0,-1,29200,5,0,553044.5,778970.7505,1103860,2229,22013216.33,2508342.647,24506166,19489759,DoS slowloris
80,216167,9,1,316,0,316,0,35.11111111,105.3333333,0,0,0,0,1461.83275,46.26053005,24018.55556,61800.32326,188083,1,199657,24957.125,65998.71637,188083,1,0,0,0,0,0,0,0,0,0,336,40,41.63447705,4.626053005,0,316,28.72727273,95.27758489,9077.818182,0,1,0,0,0,0,0,0,0,31.6,35.11111111,0,0,0,0,0,0,0,9,316,1,0,-1,29200,1,0,0,0,0,0,0,0,0,0,DoS Hulk
123,66071364,2,2,96,96,48,48,48,0,48,48,48,0,101479,6260,22023788,38022898.18,65928849,71247,66000117,66000117,0,66000117,66000117,66000096,66000096,0,66000096,66000096,0,0,0,0,52,52,0.0302703,0.0302703,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,71268,0,71268,71268,65928849,0,65928849,65928849,BENIGN
53,62121,1,1,49,283,49,49,49,0,283,283,283,0,233807,170880,62121,0,62121,62121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,16.09761594,16.09761594,49,283,127,135.099963,18252,0,0,0,0,0,0,0,0,1,190.5,49,283,0,0,0,0,0,0,1,49,1,283,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
2251,1,2,0,12,0,6,6,6,0,0,0,0,0,31181,143725,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,0,0,0,0,0,0,2,12,0,0,7805,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
80,187128,8,1,339,0,339,0,42.375,119.8545994,0,0,0,0,1811.594203,48.09542132,23391,50273.03392,146575,2,167593,23941.85714,54274.99844,146575,2,0,0,0,0,0,0,0,0,0,292,40,42.75148561,5.343935702,0,339,33.9,107.2012127,11492.1,0,1,0,0,0,0,0,0,0,37.66666667,42.375,0,0,0,0,0,0,0,8,339,1,0,-1,29200,1,0,0,0,0,0,0,0,0,0,DoS Hulk
53,23786,1,1,46,74,46,46,46,0,74,74,74,0,224831,235149,23786,0,23786,23786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,40,42.04153704,42.04153704,46,74,55.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,83,46,74,0,0,0,0,0,0,1,46,1,74,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
80,8023,1,1,0,0,0,0,0,0,0,0,0,0,0,249.2833105,8023,0,8023,8023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,124.6416552,124.6416552,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,DoS Hulk
80,23476307,12,1,1140,0,404,0,95,172.773104,0,0,0,0,48.5595967,0.553749787,1956358.917,5884480.697,20600000,460,23500000,2133402.636,6138084.168,20600000,460,0,0,0,0,0,0,0,0,0,424,40,0.51115365,0.042596137,0,404,81.42857143,162.6292217,26448.26374,0,1,0,0,0,0,0,0,0,87.69230769,95,0,0,0,0,0,0,0,12,1140,1,0,-1,29200,3,0,987850,0,987850,987850,20600000,0,20600000,20600000,DoS Hulk
80,40136914,7,1,199,0,168,0,28.42857143,62.03186585,0,0,0,0,4.958029409,0.199317765,5733844.857,13648184.61,36614419,7,39138369,6523061.5,14774826,36614419,7,0,0,0,0,0,0,0,0,0,232,40,0.174403045,0.024914721,0,168,22.11111111,55.16440076,3043.111111,0,1,0,0,0,0,0,0,0,24.875,28.42857143,0,0,0,0,0,0,0,7,199,1,0,-1,29200,3,0,1001486,0,1001486,1001486,36614419,0,36614419,36614419,DoS slowloris
80,1221,3,1,0,0,0,0,0,0,0,0,0,0,0,3276.003276,407,77.92945528,496,351,725,362.5,16.26345597,374,351,0,0,0,0,0,0,0,0,0,60,20,2457.002457,819.000819,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,DoS Hulk
80,101133315,14,1,746,0,389,0,53.28571429,135.5952283,0,0,0,0,7.376402128,0.148319078,7223808.214,26900000,101000000,2,101000000,7779419,27900000,101000000,2,0,0,0,0,0,0,0,0,0,516,40,0.138431139,0.009887939,0,389,46.625,127.5376415,16265.85,0,1,0,0,0,0,0,0,0,49.73333333,53.28571429,0,0,0,0,0,0,0,14,746,1,0,-1,29200,2,0,270101,0,270101,270101,101000000,0,101000000,101000000,DoS Hulk
443,116461165,7,4,607,269,525,0,86.71428571,194.2298589,102,41,67.25,31.09528367,273047,10281,11646116.5,24481206.75,58146649,1,116461165,19410194.17,29965820.01,58146649,1,116366533,38788844.33,33592160.54,58234165,3,1,0,0,0,224,128,0.060105873,0.034346213,0,525,116.75,193.5402824,37457.84091,0,1,0,0,1,0,0,0,0,127.3636364,86.71428571,67.25,0,0,0,0,0,0,7,607,4,269,335,130,2,32,91073.5,5091.875931,94674,87473,58095853,71836.39211,58146649,58045057,BENIGN
53,30207,1,1,50,78,50,50,50,0,78,78,78,0,198965,219154,30207,0,30207,30207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,33.10490946,33.10490946,50,78,59.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,89,50,78,0,0,0,0,0,0,1,50,1,78,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,30848,1,1,53,148,53,53,53,0,148,148,148,0,263250,217162,30848,0,30848,30848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,32.41701245,32.41701245,53,148,84.66666667,54.84827557,3008.333333,0,0,0,0,0,0,0,0,1,127,53,148,0,0,0,0,0,0,1,53,1,148,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
443,354,1,1,0,0,0,0,0,0,0,0,0,0,2,208166,354,0,354,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,2824.858757,2824.858757,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,29200,4681,0,32,0,0,0,0,0,0,0,0,BENIGN
80,115692899,16,14,522,985,438,0,32.625,108.1103603,979,0,70.35714286,261.5302916,40913,20361,3989410.31,4872769.716,10005201,38,115692899,7712859.933,4129344.575,10027160,22370,110361623,8489355.615,3753004.857,10063725,12427,0,0,0,0,332,424,0.138297166,0.12101002,0,979,48.61290323,189.5226772,35918.84516,0,0,0,1,0,0,0,0,0,50.23333333,32.625,70.35714286,0,0,0,0,0,0,16,522,14,985,8192,119,15,20,41305.54545,63635.3584,233173,21926,9991596.818,31354.62705,10005201,9897195,BENIGN
80,61162424,7,1,369,0,369,0,52.71428571,139.4688905,0,0,0,0,6.033116019,0.130799263,8737489.143,22500000,59700000,3069,60900000,10100000,24300000,59700000,3069,0,0,0,0,0,0,0,0,0,228,20,0.114449355,0.016349908,0,369,41,123,15129,0,0,1,0,0,0,0,0,0,46.125,52.71428571,0,0,0,0,0,0,0,7,369,1,0,-1,0,1,0,270587,0,270587,270587,59700000,0,59700000,59700000,DoS Hulk
80,170910,4,1,316,0,316,0,79,158,0,0,0,0,1848.926335,29.25516354,42727.5,70543.98709,148222,1,158016,52672,82893.44179,148222,1,0,0,0,0,0,0,0,0,0,128,40,23.40413083,5.851032707,0,316,52.66666667,129.0064598,16642.66667,0,1,0,0,0,0,0,0,0,63.2,79,0,0,0,0,0,0,0,4,316,1,0,-1,29200,1,0,0,0,0,0,0,0,0,0,DoS Hulk
49869,100,1,1,0,0,0,0,0,0,0,0,0,0,2,143723,100,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,10000,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1120,33304,0,32,0,0,0,0,0,0,0,0,BENIGN
80,470915,6,1,330,0,330,0,55,134.7219359,0,0,0,0,700.7634074,14.86467834,78485.83333,124669.4303,298721,2,457684,91536.8,134724.2576,298721,2,0,0,0,0,0,0,0,0,0,180,40,12.74115286,2.123525477,0,330,41.25,116.6726189,13612.5,0,1,0,0,0,0,0,0,0,47.14285714,55,0,0,0,0,0,0,0,6,330,1,0,-1,29200,1,0,0,0,0,0,0,0,0,0,DoS Hulk
80,76192291,7,1,211,0,168,0,30.14285714,61.3009749,0,0,0,0,2.769309037,0.104997499,10884613,14832840.11,34832897,4,76190703,12698450.5,15374645.38,34832897,4,0,0,0,0,0,0,0,0,0,224,40,0.091872812,0.013124687,0,168,23.44444444,54.72684696,2995.027778,0,1,0,0,0,0,0,0,0,26.375,30.14285714,0,0,0,0,0,0,0,7,211,1,0,-1,29200,4,0,20339,25066.93539,38064,2614,25383871,10401401.41,34832897,14238604,DoS slowloris
80,1452467,5,1,338,0,338,0,67.6,151.1581953,0,0,0,0,232.7075245,4.130902802,290493.4,414413.7833,1004179,5,448288,112072,129449.1092,256120,5,0,0,0,0,0,0,0,0,0,168,40,3.442419002,0.6884838,0,338,48.28571429,127.7519919,16320.57143,0,1,0,0,0,0,0,0,0,56.33333333,67.6,0,0,0,0,0,0,0,5,338,1,0,-1,29200,1,0,0,0,0,0,0,0,0,0,DoS Hulk
80,60033650,6,1,358,0,358,0,59.66666667,146.152888,0,0,0,0,5.963322237,0.116601273,10000000,24400000,59800000,2550,60000000,12000000,26700000,59800000,2550,0,0,0,0,0,0,0,0,0,188,20,0.099943948,0.016657325,0,358,44.75,126.5721138,16020.5,0,0,1,0,0,0,0,0,0,51.14285714,59.66666667,0,0,0,0,0,0,0,6,358,1,0,-1,0,1,0,15178,0,15178,15178,59800000,0,59800000,59800000,DoS Hulk
80,103890255,6,1,346,0,346,0,57.66666667,141.2539085,0,0,0,0,3.330437489,0.067378793,17300000,41900000,103000000,43,103000000,20600000,46000000,103000000,43,0,0,0,0,0,0,0,0,0,176,20,0.057753251,0.009625542,0,346,43.25,122.3294731,14964.5,0,0,1,0,0,0,0,0,0,49.42857143,57.66666667,0,0,0,0,0,0,0,6,346,1,0,-1,0,1,0,829412,0,829412,829412,103000000,0,103000000,103000000,DoS Hulk
80,3550817,3,3,0,0,0,0,0,0,0,0,0,0,2,82031,710163.4,979254.9952,2023940,58,1526877,763438.5,1046704.005,1503570,23307,3527575,1763787.5,367993.2182,2023998,1503577,0,0,0,0,104,112,0.844875982,0.844875982,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,3,0,29200,29,0,32,0,0,0,0,0,0,0,0,BENIGN
443,115890878,23,21,1346,4321,949,0,58.52173913,200.5419633,1448,0,205.7619048,461.2026566,216445,38295,2695136.698,4399202.359,10020333,3,115890878,5267767.182,5010739.357,10080032,3,111144499,5557224.95,5127409.785,10080346,48,0,0,0,0,744,680,0.198462557,0.181204944,0,1448,125.9333333,350.1018293,122571.2909,0,0,0,1,0,0,0,0,0,128.7954545,58.52173913,205.7619048,0,0,0,0,0,0,23,1346,21,4321,29200,5673,4,32,89787.36364,99080.47923,388526,59670,10014264.18,18039.60618,10020333,9960002,BENIGN
80,76674874,10,1,421,0,189,0,42.1,72.36090104,0,0,0,0,5.490716555,0.143462903,7667487.4,11884606.08,32267676,6,76672712,8519190.222,12277565.73,32267676,6,0,0,0,0,0,0,0,0,0,320,40,0.130420821,0.013042082,0,189,35.08333333,67.47317087,4552.628788,0,1,0,0,0,0,0,0,0,38.27272727,42.1,0,0,0,0,0,0,0,10,421,1,0,-1,29200,7,0,1438315.5,1980797.72,2838951,37680,23943718.33,8052197.49,32267676,16194027,DoS slowloris
80,18781230,7,1,316,0,316,0,45.14285714,119.4367735,0,0,0,0,16.8253091,0.425957192,2683032.857,6785665.755,18100000,2,18800000,3130204.667,7319468.944,18100000,1056,0,0,0,0,0,0,0,0,0,208,20,0.372712543,0.053244649,0,316,35.11111111,105.3333333,11095.11111,0,0,1,0,0,0,0,0,0,39.5,45.14285714,0,0,0,0,0,0,0,7,316,1,0,-1,0,1,0,466055,0,466055,466055,18100000,0,18100000,18100000,DoS Hulk
80,40280745,15,1,696,0,374,0,46.4,122.8429892,0,0,0,0,17.27872709,0.397212117,2685383,10300000,39900000,1,40300000,2876754.429,10600000,39900000,1,0,0,0,0,0,0,0,0,0,548,40,0.37238636,0.024825757,0,374,40.94117647,115.9377368,13441.55882,0,1,0,0,0,0,0,0,0,43.5,46.4,0,0,0,0,0,0,0,15,696,1,0,-1,29200,2,0,214793,0,214793,214793,39900000,0,39900000,39900000,DoS Hulk
443,116575248,39,47,1163,57901,389,0,29.82051282,90.77817724,2896,0,1231.93617,951.5311324,225243,60868,1371473.506,3406646.721,10024905,1,116575248,3067769.684,4597538.935,10047915,3,111102083,2415262.674,4325404.783,10051916,1,0,0,0,0,1256,1512,0.334547862,0.403173065,0,2896,678.8965517,922.7659765,851497.0473,0,0,0,1,0,0,0,0,1,686.7906977,29.82051282,1231.93617,0,0,0,0,0,0,39,1163,47,57901,29200,1039,5,32,73709.91667,173730.6155,625367,23010,9640893.833,1319919.884,10024905,5449655,BENIGN
80,1246012,7,1,359,0,359,0,51.28571429,135.6892458,0,0,0,0,288.1192155,6.420483912,178001.7143,378869.005,1021168,2,224844,37474,79790.62795,199585,2,0,0,0,0,0,0,0,0,0,256,40,5.617923423,0.802560489,0,359,39.88888889,119.6666667,14320.11111,0,1,0,0,0,0,0,0,0,44.875,51.28571429,0,0,0,0,0,0,0,7,359,1,0,-1,29200,1,0,0,0,0,0,0,0,0,0,DoS Hulk
80,236393,7,1,387,0,387,0,55.28571429,146.2722511,0,0,0,0,1637.104314,33.84194963,33770.42857,76889.19438,206939,2,211732,35288.66667,84112.87334,206939,2,0,0,0,0,0,0,0,0,0,284,40,29.61170593,4.230243704,0,387,43,129,16641,0,1,0,0,0,0,0,0,0,48.375,55.28571429,0,0,0,0,0,0,0,7,387,1,0,-1,29200,1,0,0,0,0,0,0,0,0,0,DoS Hulk
80,252932,3,1,299,0,299,0,99.66666667,172.6277305,0,0,0,0,1182.13591,15.81452722,84310.66667,123065.7862,226125,5548,231673,115836.5,155971.4925,226125,5548,0,0,0,0,0,0,0,0,0,108,40,11.86089542,3.953631806,0,299,59.8,133.7168651,17880.2,0,1,0,0,0,0,0,0,0,74.75,99.66666667,0,0,0,0,0,0,0,3,299,1,0,-1,29200,1,0,0,0,0,0,0,0,0,0,DoS Hulk
443,103062,10,5,598,1151,357,0,59.8,113.9822598,1013,0,230.2,441.6595974,76676,110830,7361.571429,13308.24997,32396,49,103062,11451.33333,16075.227,33552,49,67511,16877.75,17934.54357,32493,416,0,0,0,0,332,168,97.02897285,48.51448643,0,1013,109.3125,259.064141,67114.22917,0,0,0,1,0,0,0,0,0,116.6,59.8,230.2,0,0,0,0,0,0,10,598,5,1151,65535,62,5,32,0,0,0,0,0,0,0,0,BENIGN
80,168565,3,1,365,0,365,0,121.6666667,210.7328483,0,0,0,0,2165.336814,23.72971851,56188.33333,75758.04899,143291,5628,148919,74459.5,97342.44082,143291,5628,0,0,0,0,0,0,0,0,0,108,40,17.79728888,5.932429627,0,365,73,163.2329624,26645,0,1,0,0,0,0,0,0,0,91.25,121.6666667,0,0,0,0,0,0,0,3,365,1,0,-1,29200,1,0,0,0,0,0,0,0,0,0,DoS Hulk
53,122949,2,2,56,338,28,28,28,0,169,169,169,0,158301,171560,40983,70941.34039,122899,3,3,3,0,3,3,47,47,0,47,47,0,0,0,0,40,40,16.26690742,16.26690742,28,169,84.4,77.22888061,5964.3,0,0,0,0,0,0,0,0,1,105.5,28,169,0,0,0,0,0,0,2,56,2,338,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,31007,2,2,68,380,34,34,34,0,190,190,190,0,55875,103777,10335.66667,17857.74668,30956,3,48,48,0,48,48,3,3,0,3,3,0,0,0,0,64,40,64.50156416,64.50156416,34,190,96.4,85.44471897,7300.8,0,0,0,0,0,0,0,0,1,120.5,34,190,0,0,0,0,0,0,2,68,2,380,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
443,149686,12,8,3182,2399,1448,0,265.1666667,554.2103036,2261,0,299.875,793.8842013,178570,106828,7878.210526,12178.46425,40582,3,149686,13607.81818,20014.81258,62495,3,119471,17067.28571,14852.66398,40582,4,0,0,0,0,396,264,80.16781797,53.44521198,0,2261,265.7619048,627.3096448,393517.3905,0,0,0,1,0,0,0,0,0,279.05,265.1666667,299.875,0,0,0,0,0,0,12,3182,8,2399,65535,1120,7,32,0,0,0,0,0,0,0,0,BENIGN
80,80552622,16,1,729,0,384,0,45.5625,124.7038993,0,0,0,0,9.049984742,0.211042168,5034538.875,20000000,80200000,2,80600000,5370047.267,20700000,80200000,2,0,0,0,0,0,0,0,0,0,592,40,0.198627923,0.012414245,0,384,40.5,118.0619229,13938.61765,0,1,0,0,0,0,0,0,0,42.88235294,45.5625,0,0,0,0,0,0,0,16,729,1,0,-1,29200,2,0,217798,0,217798,217798,80200000,0,80200000,80200000,DoS Hulk
53,31031,1,1,58,124,58,58,58,0,124,124,124,0,247412,216699,31031,0,31031,31031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,32.22583868,32.22583868,58,124,80,38.10511777,1452,0,0,0,0,0,0,0,0,1,120,58,124,0,0,0,0,0,0,1,58,1,124,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
80,289426,4,1,337,0,337,0,84.25,168.5,0,0,0,0,1164.373622,17.27557303,72356.5,110420.4949,237508,5513,265050,88350,129438.3107,237508,5513,0,0,0,0,0,0,0,0,0,128,40,13.82045842,3.455114606,0,337,56.16666667,137.5796739,18928.16667,0,1,0,0,0,0,0,0,0,67.4,84.25,0,0,0,0,0,0,0,4,337,1,0,-1,29200,1,0,0,0,0,0,0,0,0,0,DoS Hulk
